municipio,uf,codigo_ibge,latitude,longitude,aeroporto_mais_proximo,codigo_iata,codigo_icao,codigo_principal,distancia_km
Senhora Dos Remédios,MG,3166204.0,-21.03308296424235,-43.58638195220345,Major Brigadeiro Doorgal Borges Airport,\N,SBBQ,\N,31.72
Sericita,MG,3166303.0,-20.471555354465096,-42.48200726562672,Cristiano Ferreira Varella Airport,\N,SNBM,\N,73.35
Seritinga,MG,3166402.0,-21.91134927774729,-44.52144535175445,Resende Airport,REZ,SDRS,REZ,63.21
Serra Azul De Minas,MG,3166501.0,-18.362279724982397,-43.17445930905782,Diamantina Airport,DTI,SNDT,DTI,52.29
Serra Da Saudade,MG,3166600.0,-19.440562245750847,-45.79658957467208,Patos de Minas Airport,POJ,SNPD,POJ,112.33
Serra Dos Aimorés,MG,3166709.0,-17.785747018265653,-40.243168574940924,Mucuri Airport,MVS,SNMU,MVS,49.64
Serra Do Salitre,MG,3166808.0,-19.111795763451298,-46.692108726183996,Patos de Minas Airport,POJ,SNPD,POJ,53.19
Serrania,MG,3166907.0,-21.546680651974647,-46.0431449357807,Major Brigadeiro Trompowsky Airport,VAG,SBVG,VAG,59.12
Serranópolis De Minas,MG,3166956.0,-15.80878378207185,-42.874386393071674,Janaúba Airport,\N,SNAP,\N,48.77
Serranos,MG,3167004.0,-21.888781797905846,-44.506754164736854,Resende Airport,REZ,SDRS,REZ,65.63
Serro,MG,3167103.0,-18.60444224534005,-43.38863126808343,Diamantina Airport,DTI,SNDT,DTI,49.78
Sete Lagoas,MG,3167202.0,-19.45828741875075,-44.23959461562096,Tancredo Neves International Airport,CNF,SBCF,CNF,33.59
Silveirânia,MG,3167301.0,-21.1646375385202,-43.217878469846,Zona da Mata Regional Airport,IZA,SDZY,IZA,39.02
Silvianópolis,MG,3167400.0,-22.027997263856246,-45.83244714556777,Pouso Alegre Airport,PPY,SNZA,PPY,30.38
Simão Pereira,MG,3167509.0,-21.964856789204497,-43.31495581262114,Francisco de Assis Airport,JDF,SBJF,JDF,20.65
Simonésia,MG,3167608.0,-20.1220295973937,-42.00385674869682,Usiminas Airport,IPN,SBIP,IPN,88.36
Sobrália,MG,3167707.0,-19.23554928790385,-42.09865383971889,Coronel Altino Machado de Oliveira Airport,GVR,SBGV,GVR,39.77
Soledade De Minas,MG,3167806.0,-22.05920640578205,-45.04102264196277,Major Brigadeiro Trompowsky Airport,VAG,SBVG,VAG,68.64
Tabuleiro,MG,3167905.0,-21.35757765944155,-43.24560526461667,Zona da Mata Regional Airport,IZA,SDZY,IZA,18.85
Taiobeiras,MG,3168002.0,-15.811521437656749,-42.22791554557932,Janaúba Airport,\N,SNAP,\N,117.53
Taparuba,MG,3168051.0,-19.76146958434385,-41.61585813064735,Usiminas Airport,IPN,SBIP,IPN,96.86
Tapira,MG,3168101.0,-19.925579218317246,-46.821915362183255,Romeu Zema Airport,AAX,SBAX,AAX,42.82
Tapiraí,MG,3168200.0,-19.8858056068801,-46.018570209812125,Furnas Airport,\N,SBFU,\N,96.66
Taquaraçu De Minas,MG,3168309.0,-19.673848048413046,-43.68714278966877,Lagoa Santa Airport,\N,SBLS,\N,21.95
Tarumirim,MG,3168408.0,-19.2814948727844,-42.00773457744122,Coronel Altino Machado de Oliveira Airport,GVR,SBGV,GVR,43.04
Teixeiras,MG,3168507.0,-20.649066525092152,-42.86264380441068,Cristiano Ferreira Varella Airport,\N,SNBM,\N,71.97
Teófilo Otoni,MG,3168606.0,-17.862539808014,-41.50963516578969,Juscelino Kubitscheck Airport,TFL,SNTO,TFL,3.34
Timóteo,MG,3168705.0,-19.5840503585078,-42.64394231080675,Usiminas Airport,IPN,SBIP,IPN,20.67
Tiradentes,MG,3168804.0,-21.10704343675495,-44.17269238110666,Major Brigadeiro Doorgal Borges Airport,\N,SBBQ,\N,46.24
Tiros,MG,3168903.0,-19.0039173800698,-45.96355109915263,Patos de Minas Airport,POJ,SNPD,POJ,66.63
Tocantins,MG,3169000.0,-21.17554952601895,-43.01869950839112,Zona da Mata Regional Airport,IZA,SDZY,IZA,40.79
Tocos Do Moji,MG,3169059.0,-22.37164559473845,-46.09644680074172,Pouso Alegre Airport,PPY,SNZA,PPY,20.42
Toledo,MG,3169109.0,-22.743394808070697,-46.37897265649427,Estadual Arthur Siqueira Airport,BJP,SBBP,BJP,30.84
Tombos,MG,3169208.0,-20.9025892250881,-42.01468162107829,Itaperuna Airport,ITP,SDUN,ITP,38.05
Três Corações,MG,3169307.0,-21.695965776909297,-45.25493687316704,Major Brigadeiro Trompowsky Airport,VAG,SBVG,VAG,25.45
Três Marias,MG,3169356.0,-18.2059212240174,-45.22573524674145,Patos de Minas Airport,POJ,SNPD,POJ,143.23
Três Pontas,MG,3169406.0,-21.368769921651797,-45.51547479704104,Major Brigadeiro Trompowsky Airport,VAG,SBVG,VAG,24.99
Tumiritinga,MG,3169505.0,-18.97660766116945,-41.63798047935856,Coronel Altino Machado de Oliveira Airport,GVR,SBGV,GVR,37.32
Tupaciguara,MG,3169604.0,-18.59935256444295,-48.69373588020589,Francisco Vilela do Amaral Airport,ITR,SBIT,ITR,57.43
Turmalina,MG,3169703.0,-17.2864120942752,-42.73041454479027,Mário Ribeiro Airport,MOC,SBMK,MOC,132.48
Turvolândia,MG,3169802.0,-21.87938900566385,-45.79673579270902,Major Brigadeiro Trompowsky Airport,VAG,SBVG,VAG,46.38
Ubá,MG,3169901.0,-21.118596951497796,-42.93678646439203,Zona da Mata Regional Airport,IZA,SDZY,IZA,50.23
Ubaí,MG,3170008.0,-16.29740452094585,-44.787086205494106,Mário Ribeiro Airport,MOC,SBMK,MOC,112.82
Ubaporanga,MG,3170057.0,-19.64136200492105,-42.10921632709088,Usiminas Airport,IPN,SBIP,IPN,43.95
Uberaba,MG,3170107.0,-19.713534607102048,-47.98362489557424,Mário de Almeida Franco Airport,UBA,SBUR,UBA,5.98
Uberlândia,MG,3170206.0,-18.9189986093056,-48.27795018473446,Ten. Cel. Aviador César Bombonato Airport,UDI,SBUL,UDI,6.8
Umburatiba,MG,3170305.0,-17.25360721029145,-40.572645020522785,9 de Maio - Teixeira de Freitas Airport,TXF,SNTF,TXF,100.56
Unaí,MG,3170404.0,-16.359008492497697,-46.899956595284976,Paracatu Airport,\N,SNZR,\N,98.27
União De Minas,MG,3170438.0,-19.529736644128448,-50.330802941354406,Francisco Vilela do Amaral Airport,ITR,SBIT,ITR,168.4
Uruana De Minas,MG,3170479.0,-16.060025197128752,-46.25622887344663,Paracatu Airport,\N,SNZR,\N,147.48
Urucânia,MG,3170503.0,-20.350870415719694,-42.74122845171061,Cristiano Ferreira Varella Airport,\N,SNBM,\N,93.44
Urucuia,MG,3170529.0,-16.132091016993094,-45.73702818436746,Paracatu Airport,\N,SNZR,\N,173.63
Vargem Alegre,MG,3170578.0,-19.6007202041095,-42.299815482251724,Usiminas Airport,IPN,SBIP,IPN,24.42
Vargem Bonita,MG,3170602.0,-20.326776648408746,-46.372456979448486,Furnas Airport,\N,SBFU,\N,41.99
Vargem Grande Do Rio Pardo,MG,3170651.0,-15.402400615917347,-42.30929086628419,Janaúba Airport,\N,SNAP,\N,114.61
Varginha,MG,3170701.0,-21.557080039063347,-45.43188614427854,Major Brigadeiro Trompowsky Airport,VAG,SBVG,VAG,5.64
Varjão De Minas,MG,3170750.0,-18.38370446378105,-46.033501545730964,Patos de Minas Airport,POJ,SNPD,POJ,57.98
Várzea Da Palma,MG,3170800.0,-17.59757017709045,-44.73034658273228,Diamantina Airport,DTI,SNDT,DTI,134.28
Varzelândia,MG,3170909.0,-15.708871052280797,-44.02794814322702,Janaúba Airport,\N,SNAP,\N,75.49
Vazante,MG,3171006.0,-17.991038430243847,-46.901966885847955,Paracatu Airport,\N,SNZR,\N,83.25
Verdelândia,MG,3171030.0,-15.5945423473444,-43.606022262399684,Janaúba Airport,\N,SNAP,\N,33.93
Veredinha,MG,3171071.0,-17.393969080340497,-42.735930240024715,Diamantina Airport,DTI,SNDT,DTI,134.37
Veríssimo,MG,3171105.0,-19.669357832615,-48.30371058026097,Mário de Almeida Franco Airport,UBA,SBUR,UBA,36.9
Vermelho Novo,MG,3171154.0,-20.03476608825415,-42.26834581739726,Usiminas Airport,IPN,SBIP,IPN,66.79
Vespasiano,MG,3171204.0,-19.69303043977125,-43.91991518673784,Lagoa Santa Airport,\N,SBLS,\N,4.28
Viçosa,MG,3171303.0,-20.75207200702925,-42.879477375670845,Cristiano Ferreira Varella Airport,\N,SNBM,\N,65.33
Vieiras,MG,3171402.0,-20.8653406932197,-42.245803542323145,Cristiano Ferreira Varella Airport,\N,SNBM,\N,32.84
Mathias Lobato,MG,3171501.0,-18.5795889082626,-41.92336046091678,Coronel Altino Machado de Oliveira Airport,GVR,SBGV,GVR,35.64
Virgem Da Lapa,MG,3171600.0,-16.802148857031252,-42.34328106656614,Juscelino Kubitscheck Airport,TFL,SNTO,TFL,149.83
Virgínia,MG,3171709.0,-22.33697206680685,-45.09542516295579,Guaratinguetá Airport,GUJ,SBGW,GUJ,51.78
Virginópolis,MG,3171808.0,-18.82514039254805,-42.71480447032705,Usiminas Airport,IPN,SBIP,IPN,75.65
Virgolândia,MG,3171907.0,-18.47606170478805,-42.31081003731851,Coronel Altino Machado de Oliveira Airport,GVR,SBGV,GVR,58.05
Visconde Do Rio Branco,MG,3172004.0,-21.011989577131196,-42.83938939100156,Cristiano Ferreira Varella Airport,\N,SNBM,\N,47.88
Volta Grande,MG,3172103.0,-21.7707111492068,-42.54128494738754,Zona da Mata Regional Airport,IZA,SDZY,IZA,71.31
Wenceslau Braz,MG,3172202.0,-22.52901303965565,-45.356773953052794,Guaratinguetá Airport,GUJ,SBGW,GUJ,33.1
Afonso Cláudio,ES,3200102.0,-20.077040009896898,-41.12545971716894,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,89.86
Águia Branca,ES,3200136.0,-18.98736136952525,-40.73663816737494,Coronel Altino Machado de Oliveira Airport,GVR,SBGV,GVR,131.4
Água Doce Do Norte,ES,3200169.0,-18.545546491276596,-40.976455911881956,Juscelino Kubitscheck Airport,TFL,SNTO,TFL,92.17
Alegre,ES,3200201.0,-20.763265135122598,-41.5364883187663,Itaperuna Airport,ITP,SDUN,ITP,61.75
Alfredo Chaves,ES,3200300.0,-20.630347537231984,-40.7600496463911,Guarapari Airport,GUZ,SNGA,GUZ,27.96
Alto Rio Novo,ES,3200359.0,-19.057499605620396,-41.018684343341796,Coronel Altino Machado de Oliveira Airport,GVR,SBGV,GVR,102.91
Anchieta,ES,3200409.0,-20.805613224188797,-40.64765894220264,Guarapari Airport,GUZ,SNGA,GUZ,23.99
Apiacá,ES,3200508.0,-21.156447885261798,-41.56337976086183,Itaperuna Airport,ITP,SDUN,ITP,33.15
Aracruz,ES,3200607.0,-19.8232777404467,-40.27622337636242,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,48.36
Atilio Vivacqua,ES,3200706.0,-20.9158966202099,-41.191241909454405,Guarapari Airport,GUZ,SNGA,GUZ,78.63
Baixo Guandu,ES,3200805.0,-19.51424612861905,-41.0120677359012,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,112.24
Barra De São Francisco,ES,3200904.0,-18.759089053331248,-40.89039862396002,Coronel Altino Machado de Oliveira Airport,GVR,SBGV,GVR,115.9
Boa Esperança,ES,3201001.0,-18.53871516220405,-40.30295564310127,Mucuri Airport,MVS,SNMU,MVS,71.5
Bom Jesus Do Norte,ES,3201100.0,-21.129341788412997,-41.675810507765405,Itaperuna Airport,ITP,SDUN,ITP,23.03
Brejetuba,ES,3201159.0,-20.157034186191048,-41.2896765285112,Guarapari Airport,GUZ,SNGA,GUZ,99.37
Cachoeiro De Itapemirim,ES,3201209.0,-20.850112349692047,-41.1119188104426,Guarapari Airport,GUZ,SNGA,GUZ,68.33
Cariacica,ES,3201308.0,-20.29467779651715,-40.39055910467751,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,11.6
Castelo,ES,3201407.0,-20.602065086051997,-41.202212703976244,Guarapari Airport,GUZ,SNGA,GUZ,74.09
Colatina,ES,3201506.0,-19.53627008362165,-40.63031755403193,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,87.95
Conceição Da Barra,ES,3201605.0,-18.598462300899698,-39.7274744194389,Mucuri Airport,MVS,SNMU,MVS,62.79
Conceição Do Castelo,ES,3201704.0,-20.36558111380985,-41.24534804119409,Guarapari Airport,GUZ,SNGA,GUZ,84.46
Divino De São Lourenço,ES,3201803.0,-20.620470651850297,-41.679976328320684,Itaperuna Airport,ITP,SDUN,ITP,69.63
Domingos Martins,ES,3201902.0,-20.36423852237855,-40.659396354581055,Guarapari Airport,GUZ,SNGA,GUZ,35.91
Dores Do Rio Preto,ES,3202009.0,-20.692893905302952,-41.84957736248229,Itaperuna Airport,ITP,SDUN,ITP,58.6
Ecoporanga,ES,3202108.0,-18.375252379510798,-40.83008115933621,Juscelino Kubitscheck Airport,TFL,SNTO,TFL,90.0
Fundão,ES,3202207.0,-19.933447117693547,-40.40376544402983,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,38.12
Governador Lindenberg,ES,3202256.0,-19.2528074444097,-40.45776606140788,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,113.21
Guaçuí,ES,3202306.0,-20.77533780528485,-41.67949629274733,Itaperuna Airport,ITP,SDUN,ITP,53.41
Guarapari,ES,3202405.0,-20.6659745796442,-40.49502101945788,Guarapari Airport,GUZ,SNGA,GUZ,2.19
Ibatiba,ES,3202454.0,-20.2340203462858,-41.50720799949801,Guarapari Airport,GUZ,SNGA,GUZ,115.3
Ibiraçu,ES,3202504.0,-19.831879998072143,-40.371666178863464,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,48.22
Ibitirama,ES,3202553.0,-20.538730966589394,-41.659412400859665,Itaperuna Airport,ITP,SDUN,ITP,78.95
Iconha,ES,3202603.0,-20.7971447538605,-40.81122104533711,Guarapari Airport,GUZ,SNGA,GUZ,37.2
Irupi,ES,3202652.0,-20.3485970392932,-41.647527861467275,Itaperuna Airport,ITP,SDUN,ITP,99.69
Itaguaçu,ES,3202702.0,-19.802507711212698,-40.856598486628414,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,78.19
Itapemirim,ES,3202801.0,-21.011099627250697,-40.83614511684503,Guarapari Airport,GUZ,SNGA,GUZ,54.07
Itarana,ES,3202900.0,-19.872348006049002,-40.87979108222604,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,75.37
Iúna,ES,3203007.0,-20.3485995137779,-41.5328886935213,Itaperuna Airport,ITP,SDUN,ITP,103.18
Jaguaré,ES,3203056.0,-18.9004359095214,-40.08614099236391,Mucuri Airport,MVS,SNMU,MVS,97.54
Jerônimo Monteiro,ES,3203106.0,-20.7976978982677,-41.402934574470585,Itaperuna Airport,ITP,SDUN,ITP,67.88
João Neiva,ES,3203130.0,-19.75295859885722,-40.38088048533764,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,57.03
Laranja Da Terra,ES,3203163.0,-19.898693450438998,-41.055244354522415,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,89.69
Linhares,ES,3203205.0,-19.3981059344649,-40.065305798695526,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,98.38
Mantenópolis,ES,3203304.0,-18.861178966247145,-41.11773747880602,Coronel Altino Machado de Oliveira Airport,GVR,SBGV,GVR,91.03
Marataízes,ES,3203320.0,-21.042996275291298,-40.830187285674405,Guarapari Airport,GUZ,SNGA,GUZ,56.39
Marechal Floriano,ES,3203346.0,-20.426708591971646,-40.680383432888085,Guarapari Airport,GUZ,SNGA,GUZ,31.34
Marilândia,ES,3203353.0,-19.41281275775175,-40.55095100363229,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,97.98
Mimoso Do Sul,ES,3203403.0,-21.0653735081717,-41.36442526588453,Itaperuna Airport,ITP,SDUN,ITP,55.74
Montanha,ES,3203502.0,-18.12685664717815,-40.36342087957148,Mucuri Airport,MVS,SNMU,MVS,53.47
Mucurici,ES,3203601.0,-18.09723637957195,-40.517926836510114,Mucuri Airport,MVS,SNMU,MVS,69.31
Muniz Freire,ES,3203700.0,-20.45654559352675,-41.41751378041302,Itaperuna Airport,ITP,SDUN,ITP,97.28
Muqui,ES,3203809.0,-20.953692309542248,-41.346213998369095,Itaperuna Airport,ITP,SDUN,ITP,62.39
Nova Venécia,ES,3203908.0,-18.712906001625893,-40.40154787701697,Mucuri Airport,MVS,SNMU,MVS,93.09
Pancas,ES,3204005.0,-19.224419786132046,-40.85600310071249,Coronel Altino Machado de Oliveira Airport,GVR,SBGV,GVR,123.89
Pedro Canário,ES,3204054.0,-18.297191503895593,-39.95493695187263,Mucuri Airport,MVS,SNMU,MVS,29.23
Pinheiros,ES,3204104.0,-18.413323343618,-40.21772808019119,Mucuri Airport,MVS,SNMU,MVS,55.1
Piúma,ES,3204203.0,-20.837608899689897,-40.72798094042856,Guarapari Airport,GUZ,SNGA,GUZ,32.47
Ponto Belo,ES,3204252.0,-18.129126085531148,-40.53813377705795,Mucuri Airport,MVS,SNMU,MVS,71.79
Presidente Kennedy,ES,3204302.0,-21.10014840846805,-41.05189563058953,Bartolomeu Lisandro Airport,CAW,SBCP,CAW,71.36
Rio Bananal,ES,3204351.0,-19.277086485923743,-40.32247842826987,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,109.14
Rio Novo Do Sul,ES,3204401.0,-20.864586149686698,-40.93622835545116,Guarapari Airport,GUZ,SNGA,GUZ,52.18
Santa Leopoldina,ES,3204500.0,-20.09889069249255,-40.53320961233783,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,31.25
Santa Maria De Jetibá,ES,3204559.0,-20.02881405818835,-40.741617800649685,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,53.93
Santa Teresa,ES,3204609.0,-19.93771431686065,-40.598997721714156,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,48.32
São Domingos Do Norte,ES,3204658.0,-19.148168510005895,-40.62187773271701,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,128.31
São Gabriel Da Palha,ES,3204708.0,-19.021964753248945,-40.529599507560015,Mucuri Airport,MVS,SNMU,MVS,128.95
São José Do Calçado,ES,3204807.0,-21.026130246727497,-41.65608784980738,Itaperuna Airport,ITP,SDUN,ITP,31.32
São Mateus,ES,3204906.0,-18.7184469678596,-39.8582005956105,Mucuri Airport,MVS,SNMU,MVS,74.45
São Roque Do Canaã,ES,3204955.0,-19.725307204810093,-40.64313875554736,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,69.99
Serra,ES,3205002.0,-20.1567698424317,-40.27521703670848,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,11.32
Sooretama,ES,3205010.0,-19.191949627856147,-40.09649080713217,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,120.2
Vargem Alta,ES,3205036.0,-20.671678198787845,-41.00714836016434,Guarapari Airport,GUZ,SNGA,GUZ,53.68
Venda Nova Do Imigrante,ES,3205069.0,-20.331518177434248,-41.1290532110882,Guarapari Airport,GUZ,SNGA,GUZ,75.04
Viana,ES,3205101.0,-20.390862511166148,-40.49562433549106,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,26.35
Vila Pavão,ES,3205150.0,-18.620803452346,-40.60241141082133,Mucuri Airport,MVS,SNMU,MVS,100.57
Vila Valério,ES,3205176.0,-18.9936174389143,-40.39058977741375,Mucuri Airport,MVS,SNMU,MVS,118.81
Vila Velha,ES,3205200.0,-20.338374104213848,-40.293956636947094,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,8.97
Vitória,ES,3205309.0,-20.3201537928533,-40.322208726726615,Eurico de Aguiar Salles Airport,VIX,SBVT,VIX,7.85
Angra Dos Reis,RJ,3300100.0,-23.009115935275492,-44.31962726226662,Angra dos Reis Airport,\N,SDAG,\N,3.97
Aperibé,RJ,3300159.0,-21.6194217697861,-42.10491665411258,Itaperuna Airport,ITP,SDUN,ITP,50.41
Araruama,RJ,3300209.0,-22.87743838735435,-42.341096023163374,Saquarema Airport,\N,SDSK,\N,17.95
Areal,RJ,3300225.0,-22.236912003566797,-43.10106980516828,Francisco de Assis Airport,JDF,SBJF,JDF,57.62
Armação Dos Búzios,RJ,3300233.0,-22.757763792923747,-41.88774946808809,Umberto Modiano Airport,BZC,SBBZ,BZC,7.84
Arraial Do Cabo,RJ,3300258.0,-22.967638277583948,-42.028335967636835,Cabo Frio Airport,CFB,SBCB,CFB,6.95
Barra Do Piraí,RJ,3300308.0,-22.46959629212395,-43.828452453825484,Aeroclube Airport,QNV,SDNY,QNV,48.66
Barra Mansa,RJ,3300407.0,-22.545301133930447,-44.17243137368659,Resende Airport,REZ,SDRS,REZ,32.49
Belford Roxo,RJ,3300456.0,-22.764555967546045,-43.39962497081517,Aeroclube Airport,QNV,SDNY,QNV,6.58
Bom Jardim,RJ,3300506.0,-22.153305228307897,-42.41721148228678,Macaé Airport,MEA,SBME,MEA,70.26
Bom Jesus Do Itabapoana,RJ,3300605.0,-21.134497441877347,-41.67767979498168,Itaperuna Airport,ITP,SDUN,ITP,22.61
Cabo Frio,RJ,3300704.0,-22.880764667132997,-42.02007480190263,Cabo Frio Airport,CFB,SBCB,CFB,7.18
Cachoeiras De Macacu,RJ,3300803.0,-22.467570872249695,-42.66316435726274,Maricá Airport,\N,SDMC,\N,53.12
Cambuci,RJ,3300902.0,-21.577276709658896,-41.908636004656145,Itaperuna Airport,ITP,SDUN,ITP,39.95
Carapebus,RJ,3300936.0,-22.18259472736735,-41.66401059585783,Macaé Airport,MEA,SBME,MEA,20.69
Comendador Levy Gasparian,RJ,3300951.0,-22.033358938382747,-43.21722371558708,Francisco de Assis Airport,JDF,SBJF,JDF,32.08
Campos Dos Goytacazes,RJ,3301009.0,-21.751898632064048,-41.33047649186263,Bartolomeu Lisandro Airport,CAW,SBCP,CAW,6.66
Cantagalo,RJ,3301108.0,-21.9818398587921,-42.365977599020965,Macaé Airport,MEA,SBME,MEA,73.69
Cardoso Moreira,RJ,3301157.0,-21.4961573566676,-41.61329634621012,Bartolomeu Lisandro Airport,CAW,SBCP,CAW,39.28
Carmo,RJ,3301207.0,-21.929311780139347,-42.60971764068174,Zona da Mata Regional Airport,IZA,SDZY,IZA,74.36
Casimiro De Abreu,RJ,3301306.0,-22.479536502554794,-42.20421054443099,São Pedro da Aldeia Airport,\N,SBES,\N,38.8
Conceição De Macabu,RJ,3301405.0,-22.087871526525348,-41.867758505714775,Macaé Airport,MEA,SBME,MEA,30.24
Cordeiro,RJ,3301504.0,-22.027776563123297,-42.363030537907704,Macaé Airport,MEA,SBME,MEA,70.76
Duas Barras,RJ,3301603.0,-22.0589060899401,-42.515097631466936,Macaé Airport,MEA,SBME,MEA,83.34
Duque De Caxias,RJ,3301702.0,-22.785253249654147,-43.3098880717226,Rio Galeão – Tom Jobim International Airport,GIG,SBGL,GIG,6.68
Engenheiro Paulo De Frontin,RJ,3301801.0,-22.543684664727298,-43.679476828952616,Aeroclube Airport,QNV,SDNY,QNV,31.76
Guapimirim,RJ,3301850.0,-22.519595794123898,-42.978329704320736,Rio Galeão – Tom Jobim International Airport,GIG,SBGL,GIG,42.7
Iguaba Grande,RJ,3301876.0,-22.839056983694096,-42.22212454232392,São Pedro da Aldeia Airport,\N,SBES,\N,13.59
Itaboraí,RJ,3301900.0,-22.74586301742625,-42.86034342619637,Maricá Airport,\N,SDMC,\N,19.54
Itaguaí,RJ,3302007.0,-22.871250768421948,-43.775040634941796,Santa Cruz Air Force Base,SNZ,SBSC,SNZ,8.89
Italva,RJ,3302056.0,-21.4251032779829,-41.69096476049302,Itaperuna Airport,ITP,SDUN,ITP,29.84
Itaocara,RJ,3302106.0,-21.670502673297097,-42.07772952457077,Itaperuna Airport,ITP,SDUN,ITP,54.35
Itaperuna,RJ,3302205.0,-21.210591084753744,-41.886203176650596,Itaperuna Airport,ITP,SDUN,ITP,1.44
Itatiaia,RJ,3302254.0,-22.497014599717193,-44.562771994177,Resende Airport,REZ,SDRS,REZ,8.72
Japeri,RJ,3302270.0,-22.644818571111397,-43.65378580098277,Aeroclube Airport,QNV,SDNY,QNV,22.78
Laje Do Muriaé,RJ,3302304.0,-21.205720835248798,-42.13117441923472,Itaperuna Airport,ITP,SDUN,ITP,26.5
Macaé,RJ,3302403.0,-22.368704974384997,-41.77506428547599,Macaé Airport,MEA,SBME,MEA,3.01
Macuco,RJ,3302452.0,-21.990229505143347,-42.257073879726306,Macaé Airport,MEA,SBME,MEA,64.0
Magé,RJ,3302502.0,-22.654348757433397,-43.04024613271506,Rio Galeão – Tom Jobim International Airport,GIG,SBGL,GIG,27.65
