Ano;Cód.;Município;Produto Interno Bruto a preços correntes (Mil Reais);Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes total (%)
2022;2922250;Muquém do São Francisco (BA);234872;...
2022;2922300;Muritiba (BA);320965;...
2022;2922409;Mutuípe (BA);554459;...
2022;2922508;Nazaré (BA);411316;...
2022;2922607;Nilo Peçanha (BA);200144;...
2022;2922656;Nordestina (BA);171364;...
2022;2922706;Nova Canaã (BA);196102;...
2022;2922730;Nova Fátima (BA);102026;...
2022;2922755;Nova Ibiá (BA);106669;...
2022;2922805;Nova Itarana (BA);81201;...
2022;2922854;Nova Redenção (BA);83312;...
2022;2922904;Nova Soure (BA);291500;...
2022;2923001;Nova Viçosa (BA);646041;...
2022;2923035;Novo Horizonte (BA);115006;...
2022;2923050;Novo Triunfo (BA);114669;...
2022;2923100;Olindina (BA);270817;...
2022;2923209;Oliveira dos Brejinhos (BA);371571;...
2022;2923308;Ouriçangas (BA);106666;...
2022;2923357;Ourolândia (BA);281119;...
2022;2923407;Palmas de Monte Alto (BA);259686;...
2022;2923506;Palmeiras (BA);135575;...
2022;2923605;Paramirim (BA);284096;...
2022;2923704;Paratinga (BA);287940;...
2022;2923803;Paripiranga (BA);572980;...
2022;2923902;Pau Brasil (BA);118828;...
2022;2924009;Paulo Afonso (BA);4009274;...
2022;2924058;Pé de Serra (BA);162950;...
2022;2924108;Pedrão (BA);56138;...
2022;2924207;Pedro Alexandre (BA);169733;...
2022;2924306;Piatã (BA);213258;...
2022;2924405;Pilão Arcado (BA);313744;...
2022;2924504;Pindaí (BA);247172;...
2022;2924603;Pindobaçu (BA);187999;...
2022;2924652;Pintadas (BA);121619;...
2022;2924678;Piraí do Norte (BA);138884;...
2022;2924702;Piripá (BA);83834;...
2022;2924801;Piritiba (BA);197758;...
2022;2924900;Planaltino (BA);80129;...
2022;2925006;Planalto (BA);311912;...
2022;2925105;Poções (BA);622825;...
2022;2925204;Pojuca (BA);2808750;...
2022;2925253;Ponto Novo (BA);176483;...
2022;2925303;Porto Seguro (BA);4440532;...
2022;2925402;Potiraguá (BA);130209;...
2022;2925501;Prado (BA);719701;...
2022;2925600;Presidente Dutra (BA);145533;...
2022;2925709;Presidente Jânio Quadros (BA);111215;...
2022;2925758;Presidente Tancredo Neves (BA);365593;...
2022;2925808;Queimadas (BA);282522;...
2022;2925907;Quijingue (BA);271168;...
2022;2925931;Quixabeira (BA);95438;...
2022;2925956;Rafael Jambeiro (BA);423684;...
2022;2926004;Remanso (BA);523254;...
2022;2926103;Retirolândia (BA);174336;...
2022;2926202;Riachão das Neves (BA);2108395;...
2022;2926301;Riachão do Jacuípe (BA);506571;...
2022;2926400;Riacho de Santana (BA);355432;...
2022;2926509;Ribeira do Amparo (BA);172531;...
2022;2926608;Ribeira do Pombal (BA);805349;...
2022;2926657;Ribeirão do Largo (BA);117927;...
2022;2926707;Rio de Contas (BA);171465;...
2022;2926806;Rio do Antônio (BA);129869;...
2022;2926905;Rio do Pires (BA);105611;...
2022;2927002;Rio Real (BA);1106437;...
2022;2927101;Rodelas (BA);151147;...
2022;2927200;Ruy Barbosa (BA);472126;...
2022;2927309;Salinas da Margarida (BA);212067;...
2022;2927408;Salvador (BA);68764218;...
2022;2927507;Santa Bárbara (BA);199498;...
2022;2927606;Santa Brígida (BA);143420;...
2022;2927705;Santa Cruz Cabrália (BA);600433;...
2022;2927804;Santa Cruz da Vitória (BA);77135;...
2022;2927903;Santa Inês (BA);91139;...
2022;2928000;Santaluz (BA);619029;...
2022;2928059;Santa Luzia (BA);143635;...
2022;2928109;Santa Maria da Vitória (BA);648377;...
2022;2928208;Santana (BA);400247;...
2022;2928307;Santanópolis (BA);73341;...
2022;2928406;Santa Rita de Cássia (BA);328352;...
2022;2928505;Santa Terezinha (BA);146455;...
2022;2928604;Santo Amaro (BA);1223555;...
2022;2928703;Santo Antônio de Jesus (BA);2737852;...
2022;2928802;Santo Estêvão (BA);1130712;...
2022;2928901;São Desidério (BA);9514922;...
2022;2928950;São Domingos (BA);97825;...
2022;2929008;São Félix (BA);191036;...
2022;2929057;São Félix do Coribe (BA);250118;...
2022;2929107;São Felipe (BA);255642;...
2022;2929206;São Francisco do Conde (BA);25361789;...
2022;2929255;São Gabriel (BA);179236;...
2022;2929305;São Gonçalo dos Campos (BA);1361892;...
2022;2929354;São José da Vitória (BA);65331;...
2022;2929370;São José do Jacuípe (BA);136119;...
2022;2929404;São Miguel das Matas (BA);168437;...
2022;2929503;São Sebastião do Passé (BA);1057959;...
2022;2929602;Sapeaçu (BA);269296;...
2022;2929701;Sátiro Dias (BA);317794;...
2022;2929750;Saubara (BA);155655;...
2022;2929800;Saúde (BA);109733;...
2022;2929909;Seabra (BA);730433;...
2022;2930006;Sebastião Laranjeiras (BA);111669;...
2022;2930105;Senhor do Bonfim (BA);1153020;...
2022;2930154;Serra do Ramalho (BA);477400;...
2022;2930204;Sento Sé (BA);1493924;...
2022;2930303;Serra Dourada (BA);215874;...
2022;2930402;Serra Preta (BA);163469;...
2022;2930501;Serrinha (BA);1252947;...
2022;2930600;Serrolândia (BA);132635;...
2022;2930709;Simões Filho (BA);7423431;...
2022;2930758;Sítio do Mato (BA);132588;...
2022;2930766;Sítio do Quinto (BA);150091;...
2022;2930774;Sobradinho (BA);952518;...
2022;2930808;Souto Soares (BA);157653;...
2022;2930907;Tabocas do Brejo Velho (BA);341747;...
2022;2931004;Tanhaçu (BA);278872;...
2022;2931053;Tanque Novo (BA);216305;...
2022;2931103;Tanquinho (BA);72090;...
2022;2931202;Taperoá (BA);227007;...
2022;2931301;Tapiramutá (BA);163288;...
2022;2931350;Teixeira de Freitas (BA);3328070;...
2022;2931400;Teodoro Sampaio (BA);114574;...
2022;2931509;Teofilândia (BA);207927;...
2022;2931608;Teolândia (BA);233156;...
2022;2931707;Terra Nova (BA);174605;...
2022;2931806;Tremedal (BA);150401;...
2022;2931905;Tucano (BA);633447;...
2022;2932002;Uauá (BA);277058;...
2022;2932101;Ubaíra (BA);253804;...
2022;2932200;Ubaitaba (BA);289446;...
2022;2932309;Ubatã (BA);233221;...
2022;2932408;Uibaí (BA);307867;...
2022;2932457;Umburanas (BA);260969;...
2022;2932507;Una (BA);380360;...
2022;2932606;Urandi (BA);203527;...
2022;2932705;Uruçuca (BA);317768;...
2022;2932804;Utinga (BA);195563;...
2022;2932903;Valença (BA);2010351;...
2022;2933000;Valente (BA);311922;...
2022;2933059;Várzea da Roça (BA);129467;...
2022;2933109;Várzea do Poço (BA);132771;...
2022;2933158;Várzea Nova (BA);247162;...
2022;2933174;Varzedo (BA);149543;...
2022;2933208;Vera Cruz (BA);658722;...
2022;2933257;Vereda (BA);100789;...
2022;2933307;Vitória da Conquista (BA);9324322;...
2022;2933406;Wagner (BA);98206;...
2022;2933455;Wanderley (BA);194369;...
2022;2933505;Wenceslau Guimarães (BA);354805;...
2022;2933604;Xique-Xique (BA);560495;...
2022;3100104;Abadia dos Dourados (MG);179485;...
2022;3100203;Abaeté (MG);569166;...
2022;3100302;Abre Campo (MG);301985;...
2022;3100401;Acaiaca (MG);75588;...
2022;3100500;Açucena (MG);158449;...
2022;3100609;Água Boa (MG);223379;...
2022;3100708;Água Comprida (MG);238191;...
2022;3100807;Aguanil (MG);110898;...
2022;3100906;Águas Formosas (MG);310641;...
2022;3101003;Águas Vermelhas (MG);290803;...
2022;3101102;Aimorés (MG);723560;...
2022;3101201;Aiuruoca (MG);133882;...
2022;3101300;Alagoa (MG);51306;...
2022;3101409;Albertina (MG);176972;...
2022;3101508;Além Paraíba (MG);915498;...
2022;3101607;Alfenas (MG);3891811;...
2022;3101631;Alfredo Vasconcelos (MG);154408;...
2022;3101706;Almenara (MG);739398;...
2022;3101805;Alpercata (MG);100345;...
2022;3101904;Alpinópolis (MG);625971;...
2022;3102001;Alterosa (MG);326887;...
2022;3102050;Alto Caparaó (MG);139707;...
2022;3102100;Alto Rio Doce (MG);184430;...
2022;3102209;Alvarenga (MG);65158;...
2022;3102308;Alvinópolis (MG);361982;...
2022;3102407;Alvorada de Minas (MG);77831;...
2022;3102506;Amparo do Serra (MG);68129;...
2022;3102605;Andradas (MG);1339764;...
2022;3102704;Cachoeira de Pajeú (MG);142156;...
2022;3102803;Andrelândia (MG);314294;...
2022;3102852;Angelândia (MG);202644;...
2022;3102902;Antônio Carlos (MG);189738;...
2022;3103009;Antônio Dias (MG);500280;...
2022;3103108;Antônio Prado de Minas (MG);32949;...
2022;3103207;Araçaí (MG);69331;...
2022;3103306;Aracitaba (MG);35111;...
2022;3103405;Araçuaí (MG);744398;...
2022;3103504;Araguari (MG);6767656;...
2022;3103603;Arantina (MG);79152;...
2022;3103702;Araponga (MG);164341;...
2022;3103751;Araporã (MG);1345479;...
2022;3103801;Arapuá (MG);219252;...
2022;3103900;Araújos (MG);414182;...
2022;3104007;Araxá (MG);8637092;...
2022;3104106;Arceburgo (MG);402855;...
2022;3104205;Arcos (MG);2735329;...
2022;3104304;Areado (MG);336758;...
2022;3104403;Argirita (MG);44690;...
2022;3104452;Aricanduva (MG);80185;...
2022;3104502;Arinos (MG);384516;...
2022;3104601;Astolfo Dutra (MG);352823;...
2022;3104700;Ataléia (MG);202343;...
2022;3104809;Augusto de Lima (MG);86685;...
2022;3104908;Baependi (MG);399930;...
2022;3105004;Baldim (MG);113010;...
2022;3105103;Bambuí (MG);849036;...
2022;3105202;Bandeira (MG);60502;...
2022;3105301;Bandeira do Sul (MG);98245;...
2022;3105400;Barão de Cocais (MG);1727167;...
2022;3105509;Barão do Monte Alto (MG);64635;...
2022;3105608;Barbacena (MG);3873293;...
2022;3105707;Barra Longa (MG);91642;...
2022;3105905;Barroso (MG);759641;...
2022;3106002;Bela Vista de Minas (MG);395453;...
2022;3106101;Belmiro Braga (MG);67229;...
2022;3106200;Belo Horizonte (MG);115381698;...
2022;3106309;Belo Oriente (MG);2547425;...
2022;3106408;Belo Vale (MG);234548;...
2022;3106507;Berilo (MG);123979;...
2022;3106606;Bertópolis (MG);54640;...
2022;3106655;Berizal (MG);69611;...
2022;3106705;Betim (MG);47777094;...
2022;3106804;Bias Fortes (MG);44848;...
2022;3106903;Bicas (MG);324334;...
2022;3107000;Biquinhas (MG);72271;...
2022;3107109;Boa Esperança (MG);1317319;...
2022;3107208;Bocaina de Minas (MG);90621;...
2022;3107307;Bocaiúva (MG);1462199;...
2022;3107406;Bom Despacho (MG);2041159;...
2022;3107505;Bom Jardim de Minas (MG);136883;...
2022;3107604;Bom Jesus da Penha (MG);230720;...
2022;3107703;Bom Jesus do Amparo (MG);180460;...
2022;3107802;Bom Jesus do Galho (MG);200949;...
2022;3107901;Bom Repouso (MG);185410;...
2022;3108008;Bom Sucesso (MG);460605;...
2022;3108107;Bonfim (MG);173878;...
2022;3108206;Bonfinópolis de Minas (MG);481771;...
2022;3108255;Bonito de Minas (MG);107762;...
2022;3108305;Borda da Mata (MG);407585;...
2022;3108404;Botelhos (MG);342300;...
2022;3108503;Botumirim (MG);76590;...
2022;3108552;Brasilândia de Minas (MG);424707;...
2022;3108602;Brasília de Minas (MG);443176;...
2022;3108701;Brás Pires (MG);53896;...
2022;3108800;Braúnas (MG);157987;...
2022;3108909;Brazópolis (MG);235937;...
2022;3109006;Brumadinho (MG);2704307;...
2022;3109105;Bueno Brandão (MG);240324;...
2022;3109204;Buenópolis (MG);184692;...
2022;3109253;Bugre (MG);47893;...
2022;3109303;Buritis (MG);1440540;...
2022;3109402;Buritizeiro (MG);796395;...
2022;3109451;Cabeceira Grande (MG);399518;...
2022;3109501;Cabo Verde (MG);383533;...
2022;3109600;Cachoeira da Prata (MG);59241;...
2022;3109709;Cachoeira de Minas (MG);562166;...
2022;3109808;Cachoeira Dourada (MG);158179;...
2022;3109907;Caetanópolis (MG);364669;...
2022;3110004;Caeté (MG);981111;...
2022;3110103;Caiana (MG);110448;...
2022;3110202;Cajuri (MG);116040;...
2022;3110301;Caldas (MG);350443;...
2022;3110400;Camacho (MG);87992;...
2022;3110509;Camanducaia (MG);1203933;...
2022;3110608;Cambuí (MG);2137683;...
2022;3110707;Cambuquira (MG);377195;...
2022;3110806;Campanário (MG);52825;...
2022;3110905;Campanha (MG);503353;...
2022;3111002;Campestre (MG);548001;...
2022;3111101;Campina Verde (MG);589743;...
2022;3111150;Campo Azul (MG);46711;...
2022;3111200;Campo Belo (MG);1406838;...
2022;3111309;Campo do Meio (MG);262699;...
2022;3111408;Campo Florido (MG);810469;...
2022;3111507;Campos Altos (MG);583446;...
2022;3111606;Campos Gerais (MG);924910;...
2022;3111705;Canaã (MG);86363;...
2022;3111804;Canápolis (MG);853758;...
2022;3111903;Cana Verde (MG);87296;...
2022;3112000;Candeias (MG);440351;...
2022;3112059;Cantagalo (MG);60320;...
2022;3112109;Caparaó (MG);157696;...
2022;3112208;Capela Nova (MG);69779;...
2022;3112307;Capelinha (MG);1025592;...
2022;3112406;Capetinga (MG);228950;...
2022;3112505;Capim Branco (MG);139813;...
2022;3112604;Capinópolis (MG);821467;...
2022;3112653;Capitão Andrade (MG);63863;...
2022;3112703;Capitão Enéas (MG);624275;...
2022;3112802;Capitólio (MG);406755;...
2022;3112901;Caputira (MG);184181;...
2022;3113008;Caraí (MG);224637;...
2022;3113107;Caranaíba (MG);45884;...
2022;3113206;Carandaí (MG);885252;...
2022;3113305;Carangola (MG);700417;...
2022;3113404;Caratinga (MG);2647812;...
2022;3113503;Carbonita (MG);178673;...
2022;3113602;Careaçu (MG);252766;...
2022;3113701;Carlos Chagas (MG);503873;...
2022;3113800;Carmésia (MG);38252;...
2022;3113909;Carmo da Cachoeira (MG);363859;...
2022;3114006;Carmo da Mata (MG);286357;...
2022;3114105;Carmo de Minas (MG);325942;...
2022;3114204;Carmo do Cajuru (MG);677622;...
2022;3114303;Carmo do Paranaíba (MG);1178412;...
2022;3114402;Carmo do Rio Claro (MG);919851;...
2022;3114501;Carmópolis de Minas (MG);484160;...
2022;3114550;Carneirinho (MG);450483;...
2022;3114600;Carrancas (MG);165828;...
2022;3114709;Carvalhópolis (MG);90885;...
2022;3114808;Carvalhos (MG);92015;...
2022;3114907;Casa Grande (MG);70928;...
2022;3115003;Cascalho Rico (MG);94876;...
2022;3115102;Cássia (MG);497327;...
2022;3115201;Conceição da Barra de Minas (MG);70759;...
2022;3115300;Cataguases (MG);1821409;...
2022;3115359;Catas Altas (MG);2139893;...
2022;3115409;Catas Altas da Noruega (MG);43876;...
2022;3115458;Catuji (MG);106418;...
2022;3115474;Catuti (MG);63503;...
2022;3115508;Caxambu (MG);403603;...
2022;3115607;Cedro do Abaeté (MG);24733;...
2022;3115706;Central de Minas (MG);90003;...
2022;3115805;Centralina (MG);435048;...
2022;3115904;Chácara (MG);53962;...
2022;3116001;Chalé (MG);139717;...
2022;3116100;Chapada do Norte (MG);107817;...
2022;3116159;Chapada Gaúcha (MG);408892;...
2022;3116209;Chiador (MG);43150;...
2022;3116308;Cipotânea (MG);73126;...
2022;3116407;Claraval (MG);222237;...
2022;3116506;Claro dos Poções (MG);103827;...
2022;3116605;Cláudio (MG);1275084;...
2022;3116704;Coimbra (MG);151928;...
2022;3116803;Coluna (MG);129330;...
2022;3116902;Comendador Gomes (MG);170475;...
2022;3117009;Comercinho (MG);77172;...
2022;3117108;Conceição da Aparecida (MG);340025;...
2022;3117207;Conceição das Pedras (MG);78461;...
2022;3117306;Conceição das Alagoas (MG);1363980;...
2022;3117405;Conceição de Ipanema (MG);92884;...
2022;3117504;Conceição do Mato Dentro (MG);3542338;...
2022;3117603;Conceição do Pará (MG);373925;...
2022;3117702;Conceição do Rio Verde (MG);366161;...
2022;3117801;Conceição dos Ouros (MG);259018;...
2022;3117836;Cônego Marinho (MG);69323;...
2022;3117876;Confins (MG);780843;...
2022;3117900;Congonhal (MG);241164;...
2022;3118007;Congonhas (MG);8477571;...
2022;3118106;Congonhas do Norte (MG);55203;...
2022;3118205;Conquista (MG);534105;...
2022;3118304;Conselheiro Lafaiete (MG);2998869;...
2022;3118403;Conselheiro Pena (MG);549039;...
2022;3118502;Consolação (MG);32082;...
2022;3118601;Contagem (MG);42596067;...
2022;3118700;Coqueiral (MG);274206;...
2022;3118809;Coração de Jesus (MG);300866;...
2022;3118908;Cordisburgo (MG);147036;...
2022;3119005;Cordislândia (MG);135393;...
2022;3119104;Corinto (MG);563276;...
2022;3119203;Coroaci (MG);135645;...
2022;3119302;Coromandel (MG);1876645;...
2022;3119401;Coronel Fabriciano (MG);2164490;...
2022;3119500;Coronel Murta (MG);113329;...
2022;3119609;Coronel Pacheco (MG);65350;...
2022;3119708;Coronel Xavier Chaves (MG);75936;...
2022;3119807;Córrego Danta (MG);199343;...
2022;3119906;Córrego do Bom Jesus (MG);53635;...
2022;3119955;Córrego Fundo (MG);460308;...
2022;3120003;Córrego Novo (MG);45590;...
2022;3120102;Couto de Magalhães de Minas (MG);68415;...
2022;3120151;Crisólita (MG);78615;...
2022;3120201;Cristais (MG);320609;...
2022;3120300;Cristália (MG);59248;...
2022;3120409;Cristiano Otoni (MG);165312;...
2022;3120508;Cristina (MG);274252;...
2022;3120607;Crucilândia (MG);91382;...
2022;3120706;Cruzeiro da Fortaleza (MG);193462;...
2022;3120805;Cruzília (MG);374480;...
2022;3120839;Cuparaque (MG);76949;...
2022;3120870;Curral de Dentro (MG);84251;...
2022;3120904;Curvelo (MG);2352585;...
2022;3121001;Datas (MG);79590;...
2022;3121100;Delfim Moreira (MG);126343;...
2022;3121209;Delfinópolis (MG);297582;...
2022;3121258;Delta (MG);528671;...
2022;3121308;Descoberto (MG);102137;...
2022;3121407;Desterro de Entre Rios (MG);298081;...
2022;3121506;Desterro do Melo (MG);58247;...
2022;3121605;Diamantina (MG);1037925;...
2022;3121704;Diogo de Vasconcelos (MG);49388;...
2022;3121803;Dionísio (MG);95507;...
2022;3121902;Divinésia (MG);79772;...
2022;3122009;Divino (MG);462607;...
2022;3122108;Divino das Laranjeiras (MG);63797;...
2022;3122207;Divinolândia de Minas (MG);82947;...
2022;3122306;Divinópolis (MG);8791427;...
2022;3122355;Divisa Alegre (MG);221543;...
2022;3122405;Divisa Nova (MG);147396;...
2022;3122454;Divisópolis (MG);103451;...
2022;3122470;Dom Bosco (MG);74216;...
2022;3122504;Dom Cavati (MG);76126;...
2022;3122603;Dom Joaquim (MG);67270;...
2022;3122702;Dom Silvério (MG);115466;...
2022;3122801;Dom Viçoso (MG);46945;...
2022;3122900;Dona Euzébia (MG);108142;...
2022;3123007;Dores de Campos (MG);370655;...
2022;3123106;Dores de Guanhães (MG);178040;...
2022;3123205;Dores do Indaiá (MG);341843;...
2022;3123304;Dores do Turvo (MG);68802;...
2022;3123403;Doresópolis (MG);123362;...
2022;3123502;Douradoquara (MG);84278;...
2022;3123528;Durandé (MG);195042;...
2022;3123601;Elói Mendes (MG);924298;...
2022;3123700;Engenheiro Caldas (MG);167574;...
2022;3123809;Engenheiro Navarro (MG);104272;...
2022;3123858;Entre Folhas (MG);74684;...
2022;3123908;Entre Rios de Minas (MG);364594;...
2022;3124005;Ervália (MG);523466;...
2022;3124104;Esmeraldas (MG);1207163;...
2022;3124203;Espera Feliz (MG);830714;...
2022;3124302;Espinosa (MG);405307;...
2022;3124401;Espírito Santo do Dourado (MG);121181;...
2022;3124500;Estiva (MG);602366;...
2022;3124609;Estrela Dalva (MG);48358;...
2022;3124708;Estrela do Indaiá (MG);140291;...
2022;3124807;Estrela do Sul (MG);415827;...
2022;3124906;Eugenópolis (MG);242517;...
2022;3125002;Ewbank da Câmara (MG);60943;...
2022;3125101;Extrema (MG);17506036;...
2022;3125200;Fama (MG);62722;...
2022;3125309;Faria Lemos (MG);74155;...
2022;3125408;Felício dos Santos (MG);81601;...
2022;3125507;São Gonçalo do Rio Preto (MG);49661;...
2022;3125606;Felisburgo (MG);77333;...
2022;3125705;Felixlândia (MG);284405;...
2022;3125804;Fernandes Tourinho (MG);47684;...
2022;3125903;Ferros (MG);151697;...
2022;3125952;Fervedouro (MG);222413;...
2022;3126000;Florestal (MG);155554;...
2022;3126109;Formiga (MG);2661730;...
2022;3126208;Formoso (MG);507508;...
2022;3126307;Fortaleza de Minas (MG);101509;...
